,Unnamed: 0.1,Unnamed: 0,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1569,776,24097,33067.0,1.10912823627455,0.200175940789307,0.525949236881364,1.32160591768356,-0.149607519914823,0.0313702936716168,0.0023174461237587,0.0899381079684383,-0.0554876487861676,0.0301922118262508,1.42733620890574,1.54287794603924,0.230204208598771,0.178725362030031,-0.863171299560341,-0.609483929969144,0.0599239666538641,-0.609419886717543,-0.158353626187814,-0.157000236854195,-0.0315031747127519,0.134623552617803,-0.054947120130178,0.245375194466014,0.622118629353298,-0.343829224197478,0.0397164151521219,0.0087055247641667,7.63,0
2208,1571,198060,132308.0,-0.507017879636764,1.50623309787225,0.85570151630356,2.68181425811544,1.16769980316812,0.675004697828228,0.995062626169255,0.0595421847981409,-1.27122346977153,0.819878174372123,-1.99011636999204,-0.942357655116505,-0.811141646050806,-0.053798692677605,-1.79184253938214,0.440365316261957,-0.619417734013422,-0.279323026046478,-1.4102254082646,-0.285772071032507,0.192407859677992,0.508602344341781,-0.230753880980463,0.495301976379814,-0.222910095854307,-0.0196785738441654,-0.124671826118707,0.1766102267321,10.58,0
1762,1275,261168,159893.0,0.114876423192383,0.954201199897275,-0.403298884209887,-0.514631907648779,0.843880609449391,-0.886334542428822,0.940677810386575,-0.081458612518868,0.0351500063988921,-0.820553107817959,-0.747003725141414,-0.40527633780277,-0.569540056338539,-0.899289398410418,-0.178747379560283,0.345571362810808,0.415474455399233,-0.157904347871058,-0.243550975896605,0.0007460556631317,-0.339557160419882,-0.874961818752862,0.127083046969092,0.613161077306031,-0.442791801087009,0.111065478408777,0.215676728784143,0.0845688060632298,9.13,0
484,257,9051,12632.0,0.992382703442319,-0.514110050251656,0.809529915961571,0.92069775927129,-0.766018611612765,0.172958279335171,-0.584497776688288,0.0082695268917475,2.21773896648452,-0.594427623226648,-0.523269537261045,-2.71863373975423,1.43829164564249,1.20499955983863,0.0365585053645589,0.583072990420059,0.125754459456148,0.670025386712582,-0.188419815871337,0.137779862197109,-0.031712040064104,-0.0101740632043127,-0.263801710082419,-0.454194629818155,0.373978981778849,0.46725017180645,-0.0435622530482277,0.0331571774469872,144.3,0
1521,2221,220217,142073.0,-1.27600564330301,1.06434614795011,1.17841407390066,-0.475118957698798,0.0425523627902823,-0.781617572642348,0.600239622852186,0.333476314520808,-0.524914161633439,-0.961117557332461,-1.01158418365993,0.361519971105103,0.606529445586764,0.190448350146366,-0.0697574085703259,0.0957834556468429,-0.26357857431865,-0.26608604973805,-0.119061085521742,0.121439801416106,-0.0001037623625291,-0.0639409030188847,-0.308043646204459,0.0838593693583642,0.70473652104197,0.374524444623734,0.104734040996647,0.0203690161537914,32.95,0
80,1052,18176,29265.0,-1.6804991952776,0.418995963901321,1.19300048029877,1.66151092929344,-0.085298928945746,-0.317763968287704,0.515541709762847,-0.325530831972126,-0.0972667855805967,0.725503432298752,0.106784297401751,-0.263962740679039,-0.41474647237378,0.189287999224763,2.10432564837335,-0.888363057914822,0.469000137502491,-0.348263304138716,1.06730670392067,-0.802800004274493,-0.0425115586467652,0.569083353470183,0.345435241474302,0.4185414501081,-0.509827930631407,-0.276665025298819,-0.265699545117599,0.0922038955521124,74.9,0
1672,1015,42590,41164.0,-5.93277795485543,4.57174320411303,-9.42724692838332,6.57705643811276,-6.11521812544893,-3.66179789602346,-10.8940785545016,3.70921000751656,-5.85952387304171,-12.981619145004,8.26529460055417,-14.1541653609607,0.479842781966758,-16.3375959447735,1.64604527960375,-12.3753974432385,-21.090612716108,-7.7245457358645,3.85637474254372,1.19107830456005,2.01427156558263,-0.167416617986259,0.0499675298711021,0.384429719031746,-0.0778835668224832,0.56549290579318,1.79201191700266,0.371007021212136,5.3,1
655,1377,244577,152408.0,2.05914735537708,-0.96173845993498,-1.93737343367289,-0.908866919711727,-0.133915869168808,-0.705945873536589,-0.0913345481376866,-0.222836559316193,-0.734217787928978,0.956051317988947,0.782989506833427,-0.229178948152674,-0.936836155704457,0.415333875416768,-1.28130592706731,0.440381610364111,0.424238931880466,-1.32569148862351,1.09016908748568,0.0592359654634382,0.30424225343033,0.727737548162331,-0.0304340401074356,0.744273080467538,0.276810145988775,-0.0520354705778971,-0.0827940354818132,-0.0690407324901494,84.85,0
2292,2026,11677,19920.0,1.17082671720323,-0.402598827364288,1.12176281416002,-0.569236799123906,-1.29435402776138,-0.594275585860532,-0.830776346705208,0.0854756170148295,3.01270953223738,-1.25174030589316,2.18584927953716,-1.6461880546516,0.283227280711698,1.73538948923708,-0.0479259843809715,-0.277099401863208,0.479418556299212,1.0391760490365,0.570217184080553,-0.219136951093469,-0.104955678380838,0.0742324236077817,-0.0063834005571266,0.466340280130552,0.37531770009721,-0.752399496731664,0.0534878351254336,0.020085708089397,11.85,0
76,2056,263283,160873.0,-0.446061115201399,1.4176544639979,-0.748713181665031,0.672180774644517,1.09369303103216,-0.0844370903753145,0.932414732916163,0.343224620717611,-0.961358905171345,-0.0349730094500453,-0.558679574798917,0.200148089716189,-0.468549647526088,1.01098475259078,-0.989952579310534,-0.523481593321724,-0.293042843112895,0.634507948880815,1.49633292271326,-0.0143612865032347,0.134891582840828,0.523555587102308,-0.372420011578344,-1.03018209940239,0.15932047890271,-0.331181379665107,0.304068120365058,0.154765218149596,12.11,0
1132,1991,220027,141988.0,-3.71045650351414,-1.11410850270081,1.86752063997363,1.65530909019383,5.96791619088336,-3.72077013548708,-6.70437178085289,-3.12186301647759,0.0503089350476653,2.00756456020931,-1.15187213814792,0.351045944084722,-0.203530296372561,0.150151000842369,-0.534701554332516,1.08739947061238,-0.157490704505259,-1.22781037963035,-1.04089344845013,-2.24830294122093,2.69454048947063,-2.36950415082297,-8.10128405703388,0.588587635633724,-2.40772098755551,2.01207645297999,0.841608580655341,0.306130023223061,21.68,0
1085,2195,263222,160848.0,1.39762435739251,-1.32486235454985,-0.297778259934405,0.744061044866657,-0.317255608222136,1.83163123282404,-0.823598318346055,0.608529928376097,1.5639832002514,-0.401559752135627,-0.358807281051173,0.937049986214579,-0.18504661503427,-0.352236729300676,0.449457418907295,-1.25387456087375,1.04795510353023,-2.40128958218375,-1.4253701382023,0.0203320621456721,-0.0178137896345215,-0.0232702980011675,0.314838198453526,-1.36199358308317,-0.862506333976539,0.165994232501837,0.0437801208126063,-0.0206886759366351,200.0,0
490,2065,125008,77505.0,1.19452616115718,0.192036772311383,0.145578461715674,0.457403736385974,-0.0365861757760289,-0.109235577460921,-0.155980452611336,0.148194904146607,-0.0883011527867796,-0.133759131647286,1.42471048685655,0.478890475087891,-0.613573195719198,0.0752009722975066,0.756278051010888,0.515388503010191,-0.0518650620929763,-0.0484852999231331,-0.137765542937612,-0.143376723238479,-0.239540243934023,-0.728001658975723,0.116105963921872,-0.370120151681045,0.130532802202441,0.129780550468097,-0.0158493078050221,0.0120432699512758,0.89,0
2024,2068,235616,148468.0,0.218810192243952,2.71585507956703,-5.11165783900784,6.31066097414859,-0.848345064871295,-0.882445799257676,-2.90207924674704,0.939162177941683,-3.62769814154945,-1.87333085278999,1.2038344844503,-6.17262991831307,-0.921364296717084,-3.94196510459461,-0.0622213828788873,-5.241049107605,-8.15282937205818,-3.24343644496687,1.93548375407006,0.381681938895485,1.08364021161907,1.03732380245639,0.0623251382602846,0.532489603801304,-0.149144855297463,0.639579645658501,0.351567637719089,-0.0018165149574627,0.76,1
1233,1718,150842,94058.0,2.00075754587806,0.421624689145042,-1.89682201030344,1.28523065673047,0.961256167291897,-0.967896886600078,0.796750264605807,-0.5401877368982,0.708877804218296,0.146932464206214,1.7412961950647,-1.31099320122711,2.35543090131301,2.29496624509915,-1.38140440258764,-0.26493486123726,-0.0943093887209127,0.358487301877774,-0.195203962912234,-0.19109022278424,0.0822075086096453,0.550703272307343,-0.141514630325856,-0.359927914377878,0.571703209562482,-0.460124916751287,-0.0687102175871801,-0.0791708758022516,36.0,0
1465,782,24530,33273.0,-0.920854679606423,1.07824351912283,1.06601653364654,-0.766807496427882,-0.122166451852009,-0.445615615651694,0.278178594074788,0.548118623486712,-0.392097000904688,-0.712159240620008,0.518525604913868,0.817141026365079,-0.174202019108195,0.39836630528391,-1.00506871907543,0.409973048116079,-0.49023213495209,0.0659068776048834,0.188685582040667,-0.0774714993647086,-0.12178883026554,-0.345291777103924,-0.0899811970946766,0.0264184373008247,-0.181857519639936,0.298286262228105,0.171749753010742,0.104327785327982,1.0,0
352,2423,263474,160975.0,0.139376666950465,0.749383647483453,0.176799459374856,-0.148450949866301,-0.143116718267711,-1.52709164194316,0.45805496576949,-1.07223955745546,0.415873551523455,-1.56600470572892,0.166505587641388,0.120386870760632,-1.00875155107186,-1.35549220809169,-0.411513691713626,-0.10810754359031,1.49520530708256,-0.132586822062315,-0.603998408378254,-0.284166020433622,0.550160187501844,-0.789240430150246,-0.144558703109881,0.789512204006688,0.815560101788567,-0.0552331901030408,0.149015204776743,0.265032739270061,31.0,0
1750,1860,211869,138604.0,2.06231522792672,-0.391467609230692,-1.42437511685806,0.137740682510526,0.0263200196119048,-0.544012859447106,-0.0392927742880987,-0.179760574681889,1.31014917341454,-0.190150115234414,-1.81562563725835,-0.0928515430452447,-0.736206153469972,0.162208021194617,-0.253494127104877,-0.454259501295354,-0.221613198021855,-0.189300865458835,0.48774280433697,-0.246083968460398,0.0360188142494913,0.378032708127987,-0.056972306454159,-0.732480431983595,0.255799375825307,0.245619710439285,-0.0317382099119556,-0.0696091362732782,20.0,0
1413,2389,283308,171511.0,1.77524517307666,-0.326655810702285,-1.7643489635358,0.597763342159284,-0.0994935268570309,-1.22405394339942,0.250229131508792,-0.270994056302564,1.07610171097978,-0.94595630873235,-0.469351121637492,0.0612123873330915,-0.60251343854232,-1.46496287393374,-0.0037123437978497,0.0024511083436112,1.28049356614753,0.0667301802379994,-0.0056986644674098,0.0293402341249192,-0.179955000124006,-0.541222379251025,0.0893241500992162,-0.14753102049845,-0.139760036861874,-0.0969047793621089,-0.0277544558729297,0.0016262840401937,131.56,0
653,1730,103379,68626.0,1.10672016103917,-0.146856632558686,0.454376302579191,1.17954756939993,0.117782549983303,1.29674465340134,-0.422550710464026,0.341948179889722,0.570752151609549,-0.119795853487057,-0.0644492277662659,1.38446468743455,0.685414119373761,-0.413389876579446,-1.40133437889971,-0.316423838432744,-0.278790246373552,-0.103076964057255,0.459734602396934,-0.0471574362366037,-0.0849654052829849,0.0765569045656346,-0.260801683206783,-1.10307545447391,0.755780140483901,-0.208092637264469,0.067858138374866,0.0068601520083552,35.0,0
391,1096,281167,169979.0,-0.688619151308176,1.27119182625029,-0.340426467936811,-0.352983792888198,0.318668081806278,-0.844371532167011,0.467249127573837,0.514369336373397,-0.135306465335274,-1.26914632420698,0.628983451102219,-0.138989625873869,-1.7580447585996,-1.00670642795633,-1.41162853826188,0.363097655889487,1.23642501998499,0.925828336612498,-0.0589691250012335,-0.179144744094469,0.110404385399274,0.461870919304804,-0.227364164475016,-0.0912312281728703,-0.26858774208394,0.568837706133588,0.24594592798685,0.187675202647781,1.89,0
1385,327,150572,93693.0,-1.40941605838425,1.47130445170362,0.42488640366662,0.241355331088161,1.38165372754241,-0.837752600401369,-0.867118396493321,-2.81906027497094,1.45034992876203,-0.202609862987106,0.262049590138281,-1.48206390947363,2.71415028556951,1.56979224470735,-0.419994330159395,-0.968008833489736,0.931228726836062,-0.369652998912771,0.889804209318121,-0.772301531518339,2.01593835839118,-1.32965133393022,-1.08295923755011,-0.0916907384884189,-0.913514456599519,-0.566957398107165,0.0084565635653042,0.265346833233591,9.99,0
660,288,184156,126118.0,1.4835950970368,-1.1033527225756,-3.34395929561961,-0.443454498810257,2.26982305793271,3.31285562551554,-0.172449102772032,0.762176314810139,0.84907218568039,-0.943755615272462,0.272952132902718,0.302060365022284,-0.322161256924391,-1.17420720815353,0.328812273608161,-0.0563979979823941,1.0067759335375,-0.0475479927861873,-0.0869532747686428,0.440152186951572,-0.0849463673877154,-0.715988209004104,-0.0123085132211215,0.598192900085981,-0.128866233366182,-0.0965306578395126,-0.0390917240180929,0.0192866399227049,281.0,0
1679,1407,89064,62410.0,-6.99271491534873,6.00227072931379,-2.34557645566708,-3.11476334241468,-1.32849112696809,-0.592275228038698,-0.293246586551332,1.06624555830917,4.84225144819137,7.74939455868598,0.776041007362861,1.22984272199576,1.10401345016008,-1.70022761849846,0.158986572568034,0.673992090719086,-1.45621120551309,0.0013475187640172,-0.869217193494641,3.56299989782477,-0.919907537150863,-0.834330486940993,0.208281322097917,-0.890926181361691,1.28624394535579,0.816868990380557,2.12424930316141,0.820224391446354,0.92,0
571,1358,156007,107015.0,-0.513132975332367,0.822142750608849,2.39571791319451,-0.114208449934783,0.146810831471328,-0.25202942561092,0.568425417429603,-0.268429733563994,1.46943642466624,-1.16074155131582,0.356053014818155,-2.44210087574608,1.9319640128228,1.20206030988158,0.617955780791697,-0.345181780423187,0.337820516589886,0.401455877812329,0.465516739058072,0.0912880756969302,-0.295267164556761,-0.388837268210924,-0.280104265943032,-0.110276325053773,0.262546153900613,-0.725981708516562,-0.077908596957527,-0.145067658258352,11.27,0
2149,1445,50894,44695.0,-0.39028135601161,0.988985535159335,1.8466919823684,-0.0458662734257881,0.172462932788641,-0.546683084268585,0.928728070176345,-0.229032999502245,-0.433795464592628,-0.180373980997901,0.38109895494318,0.601620233613782,0.963465793295135,-0.224041927806844,0.992913417903916,-0.319495682216034,-0.159372832406961,-1.06015572659793,-0.472149794071263,0.203560901498484,-0.215631993433254,-0.309207339727982,0.008967488690193,0.408807538456872,-0.299794625470588,0.0485862723829663,0.123602382802998,-0.0995990759778158,8.9,0
2474,1252,178778,123779.0,2.21033738852609,-0.988313093985551,-2.78953048975988,-2.01216044672912,1.91324637859624,3.09227430676983,-0.955295532858533,0.683379127481121,-0.689339605719204,0.895940136958136,0.142911750179981,-0.602367417272911,0.0474209655692221,0.225294076229425,0.744641917195677,0.808196575504541,0.0618726860553102,-1.42594356431553,0.298242615444991,0.0468540294948392,0.4313715426102,1.14757747132243,0.0250323926676096,0.763319201532442,0.241118762037498,0.0893042901881305,-0.0199544528419002,-0.0719665143851402,15.0,0
20,947,205873,135951.0,2.05840567887013,0.0052737372654567,-2.2334390709385,0.321374476718355,0.907716766729042,0.171186828790516,-0.107274758356943,0.0535654225657781,0.642247926509329,-0.513911456052249,0.206855269090406,0.359402511239976,-0.193251259445679,-1.54725383145123,-0.943757495984998,0.58659645010047,0.654310701838827,0.971205057659731,0.497222852311776,-0.119016308225145,-0.04860092176942,0.10544199212534,-0.0607274754648142,-0.43065692030203,0.196934456669277,0.654460693985109,-0.0489074350041439,-0.044172420285495,6.99,0
390,1766,260724,159694.0,-1.88506670760673,1.61292349480422,-2.24034538623389,-1.54316989731249,2.9110807588031,4.54273865265325,-1.95844119302403,-6.0119473386692,0.062561556870984,-0.237105605505244,-0.215352296914269,0.371560963956134,-0.581518067327421,0.941553579552119,0.786892074809408,-0.365570380131765,-0.227714282172754,0.12352808603015,-0.233241250561151,-0.508054625867138,2.84066105287747,0.402340430208466,0.900624717554817,0.655999349037897,-0.754581773494518,-0.220069358367797,0.268048912299737,0.021980639840165,1.0,0
252,421,77348,57007.0,-1.27124419171437,2.46267526851135,-2.85139500331783,2.3244800653478,-1.37224488981369,-0.948195686538643,-3.06523436172054,1.16692694787211,-2.26877058844813,-4.88114292689057,2.25514748870463,-4.68638689759229,0.652374668512965,-6.17428834800643,0.594379608016446,-4.84969238709652,-6.53652073527011,-3.11909388163881,1.71549441975915,0.560478075726644,0.652941051330455,0.0819309763507574,-0.221347831198339,-0.523582159233306,0.224228161862968,0.756334522703558,0.632800477330469,0.250187092757197,0.01,1
1081,1608,68171,52866.0,1.4184679682059,-1.30123934197978,0.736703272232232,-1.33453716538622,-1.82003118651519,-0.366511319139952,-1.41806620479986,0.0866235818508994,-1.35276088998056,1.42264224827197,-0.573957208454953,-1.69561571275231,-1.07328302682695,-0.138389037188609,1.27488540946743,-0.362570839723519,0.746417959321031,0.0636485253584507,-0.794852744448949,-0.418605653919126,-0.0406297001003726,0.2105555075551,0.0328010112228301,0.0347065810078165,0.205352332484703,-0.0705029132985035,0.0541011885313242,0.0236549085654128,30.8,0
1342,1555,192687,129808.0,1.52207986461923,-0.51942947320952,-2.58168487999205,0.774741045624737,0.206721720660857,-1.43102011805619,0.757011225164691,-0.444418034237894,0.997921025301102,-1.4294901237515,-0.375466188651408,0.17909486429195,-0.148448551372914,-2.13515486441111,-0.0449156938101637,-0.0553327528802965,1.77869660251824,0.671832434178931,-0.00202115788658,0.361168932269551,0.0196494069605455,-0.211678284664816,-0.24745192402646,-0.279471886713974,0.239646122725123,-0.50839814288348,-0.015551488169813,0.0418807020330689,276.17,1
1734,812,52484,45473.0,-1.22421132340211,2.97199496340514,-0.356548924412045,-1.73382966235295,-2.97818974887458,0.577973864405472,2.47213482923775,0.302505464786832,-0.104450487702351,-0.52971048692083,-1.00654872089892,0.0604416020001921,0.399591790273539,0.277023820441599,0.304638419914317,0.919740877881712,-0.573334917922444,-0.472658888426354,-0.424076964777837,-0.653649890440526,-0.532132711376003,-0.437620702006545,0.210068498323948,-0.0601387628389651,0.039457432573598,0.773333322811909,0.93646361296702,-0.0426728976216818,559.0,0
2387,2111,229549,145965.0,2.05083344791147,-0.121349103608501,-1.2229059996754,0.248125713387517,-0.0706897185530508,-1.12073840894728,0.238884443126148,-0.409083422138907,1.10429671343849,-0.39570126312916,-0.852051354487622,1.28845078215132,1.06171128798138,-0.0909275695003519,-0.517046650522335,-1.03845109096995,-0.081938012422147,-0.410145816494181,0.319034814544147,-0.197221772598481,0.187402621053684,0.982162560982115,-0.0811199368267169,0.130392818871714,0.514980104474513,-0.38839783012418,0.0268515198300114,-0.0553780030911773,4.17,0
862,499,126098,77931.0,1.10766431095074,-0.2330075464073,1.20739200020282,0.82442138059082,-0.889771131591055,0.176395142609923,-0.655571234451537,0.185458718114903,0.87028297901947,-0.302376652976591,-0.452227263623148,0.720439558571735,0.393716792085628,-0.4478764845339,0.413179648479187,-0.143839899435433,0.0823964775331352,-0.725535847122425,-0.404972947249835,-0.0764792976652444,-0.0503977969649203,0.0658519334853075,0.0413782695563579,0.115208094470489,0.188381084893225,0.344065138296863,0.0328092007407925,0.0273331412069936,25.0,0
2416,2438,217513,140919.0,2.12258233883697,-0.262936835086544,-2.07204725848799,-0.116632984651656,0.75444453043132,0.0204907282347022,0.0494409877792343,-0.0801605717692521,0.4188346051963,0.314321305001542,-0.296346583417491,0.157160214092716,-0.563621402780343,0.568540528206951,-0.557662367351945,0.200613602903082,-0.848815970653071,0.626975942680917,0.619648665372725,-0.176682716880365,0.302875159797162,1.00616157132447,-0.213559409976936,-0.249874407445515,0.450964084111845,1.02393263700514,-0.110099726347765,-0.0939337852235852,9.58,0
1884,1175,139075,83003.0,-0.602544288558851,1.19444342006105,1.06996600289773,-0.176037035569624,0.201581457422565,-0.519781899034761,0.538693280456151,0.129075390835742,-0.382936951032696,-0.0181543704800983,1.15430500343859,0.319515764086227,-0.273657076389129,-0.249448037111493,0.27351289688181,0.669726459221627,-0.34892637970505,0.491752960396561,0.295430517575038,0.239162270338763,-0.267997168939454,-0.690484340354279,-0.0547394005719876,-0.0615950649792891,-0.107844979174321,0.0806539942670441,0.343664024228751,0.149021363806595,0.89,0
726,261,164541,116799.0,-7.18037676302201,-5.99606929653636,-0.0966757263510691,1.19260629294928,1.55968015565038,2.43616058707052,-0.109257685727072,-1.0563649739079,4.54925088589099,2.35181859206103,0.593850931669259,0.724800896024559,-0.0290493113543854,-3.00808399854629,-0.280927888168299,-0.522870559861605,-0.460061333798824,-0.836208086913165,0.932167117111356,-5.93120058245471,-1.73043072479244,2.06269895067501,2.25093947711264,-0.717273569105148,0.155695085712149,-0.093195812393488,-1.71322973572428,1.5349843811619,92.33,0
1222,3,245347,152710.0,0.0510754846328574,1.31042652386526,0.733222065309853,2.62028192286183,1.40235761449282,0.528488564738172,1.08601442622803,-0.146422713225732,-1.72433297471822,1.28016674259048,0.470864719590572,0.43554195900858,0.594974116113431,-0.142098601080574,-2.02473460275883,0.828290651436422,-1.27478714656577,0.134277305184542,-1.48943421708841,-0.125876996990695,0.229936134951611,0.766926566765976,-0.189623667620704,0.766852957965077,-0.141400750027805,-0.0772779620355944,-0.29759539535716,-0.221816034161724,2.47,1
2127,1891,268017,163027.0,-2.38433512285503,-0.705077564675945,2.30832243168171,2.80322790858502,2.78664793474144,-0.316145113668575,-0.281261084071127,0.415041794961277,-1.51376192440503,0.235923262384443,-1.51686671652843,0.0298434939263122,0.652260113921172,-0.355643187936763,-1.6114688293947,1.03981515211657,-0.925575991317148,-0.717313135083658,-1.81094409698021,0.502913962920931,-0.21837159903639,-1.41909479080282,0.36796597666497,0.499037435934193,0.468852352331499,-0.497557350238369,-0.0777021638480408,0.117776995493047,59.76,0
266,2433,75263,55977.0,1.01562346800416,-0.115334936982165,1.18067969382471,1.12434733174208,-0.71954054601056,0.366890725070039,-0.649011220468664,0.311357975474519,0.213419191397796,0.11251036373858,1.46113031839047,0.931892100665342,0.0231107844693065,0.208685343408665,0.96713975052416,0.587450349693946,-0.677131105464656,0.391247958195541,-0.783259390001372,-0.0635370447369828,0.205410135818438,0.538467895539391,-0.0227002705686518,0.0056997928195041,0.220140186085822,-0.352445495700183,0.0672727022454559,0.0335406394149221,45.0,0
2424,842,195658,131164.0,1.97456983909367,-0.429457880797177,-0.275663084976266,0.480673185740924,-0.738230522506387,-0.426359002030095,-0.647618504554735,-0.0130443146002253,1.18177184233203,0.0051872713138663,-0.666592202432748,0.473540860834363,0.177761719407103,-0.246283629475497,0.318417224402158,0.184451677206522,-0.359969708964217,-0.0943272510421435,-0.395564070315591,-0.167208852403387,0.215024795702409,0.813335930842127,0.211063174431382,1.21364803204121,-0.249663447775497,0.554119667447475,-0.0268201225751509,-0.0376847764547949,10.94,0
615,2448,160179,113152.0,2.0576238732055,-0.0054926107706776,-1.11416332001543,0.378438168044731,0.0119379895306763,-1.10205821206457,0.262431701282391,-0.386312862240051,0.394461431032613,0.039396570742281,-0.697006959630735,0.938970312749515,1.12305683098865,0.0631008977419734,-0.0613692277889218,-0.109490027637385,-0.400413941588869,-0.946404893315499,0.192144968541693,-0.136838392345629,-0.282139228267386,-0.646089176444103,0.302372401031326,-0.0817035439726963,-0.246796182114573,0.20075260282673,-0.0657303019832758,-0.0577903705139578,9.99,0
1006,760,266524,162369.0,-1.51331857746964,1.1968421865735,-2.19026313767242,0.975271870179854,-0.448518848605565,0.159315562333433,2.24374932162796,-1.09151792470187,-0.331829635971484,0.381550569730442,-1.9386118586751,-0.60105355906314,-0.6368498859539,0.881887519126087,-0.0826483759196758,-0.621847137550832,-0.0432249960145214,0.100747729570578,0.942345418406678,-0.68623371038607,0.794171625899321,0.570151453995152,-0.496330819665039,-0.649987417320526,-0.276380449876197,-0.323736036049747,0.622008244640562,0.115072280909461,362.0,0
1704,1625,171194,120538.0,1.93297850135416,-1.27026421379723,-1.64861648585205,-0.891698667710833,-0.516036856985691,-0.767339502035195,-0.224406298254457,-0.240818347124819,-0.303986486655234,0.762525012554754,-1.10041118173879,-1.28532736549579,-1.07174877840975,0.261053326591991,0.298219076582051,1.07931839593119,0.189228929488293,-1.51208489463073,0.834235288524368,0.239176141764434,-0.0027109314983249,-0.499663582591701,0.169555569255536,0.426779490716373,-0.253975953341555,-0.456513119366108,-0.0780183993155904,-0.0273217146909142,173.25,0
675,743,263031,160767.0,-1.70366748739213,-0.407775526154926,-1.58808615556639,-2.39474067133875,-0.500990347408982,-0.758598518497558,-1.3893751547463,1.20914251275892,-0.408375429809362,-0.630402243428648,-0.468890289020243,0.105076519950293,-1.26839885712875,1.55135539209364,0.363085222687666,-2.15080180036471,0.680364283368504,2.52420447372418,1.33786707941366,-0.997694819725115,0.189444835274863,0.759353591439874,-0.542932923878571,0.287392957853399,-0.604089566811547,0.100975654571635,-0.176164869347196,-0.278405981602195,15.13,0
1520,1726,92336,63884.0,0.805624546366084,-1.69568829061762,1.3523579983576,-0.282137498929,-2.25321576432877,0.0173846978448663,-1.21719655246533,0.202759584161346,-0.152575701641132,0.596597921329729,0.983496956391365,0.567540908872775,0.0300478425895335,-0.341276035159429,0.102186476265017,-0.734678552323222,-0.250696663130033,2.00259436655396,-0.816060211492409,-0.0053209224443992,-0.0048539967852997,0.0421699974186175,-0.132693740336741,0.59056329151884,-0.139887909965449,1.09602809142794,-0.0392885150951217,0.0582670268007825,239.76,0
2221,1338,123802,77071.0,1.31259562221744,-0.548489448634422,0.281493780629729,-0.759192736254914,-0.829627480124696,-0.503551060382402,-0.562480318190747,0.0069096181992726,-1.10958944156345,0.791173039316983,1.77447635159313,-0.0115800406043178,-0.410292453679796,0.255250858417606,0.240369393775654,0.855954452482467,0.417980426376592,-1.35407094712399,0.374409935635213,0.0272109638007505,0.303947733257758,0.775452265311415,-0.0720962059794318,0.260356306887539,0.484316168113025,-0.116560916789045,0.0028612306796709,-0.000671863705039,17.95,0
334,395,78246,57441.0,-0.414140830427358,0.387142079911789,2.76467672938782,0.565367390557016,-0.527474974341501,0.794166739277294,-0.226045991806486,0.202617447851917,0.659712864089398,-0.188229447753005,0.440272409380564,0.790910236097498,0.21663035539518,-0.89467320918601,-0.688268782338443,0.308000395815596,-0.780014759193549,1.04824606970952,0.179356069948151,0.0050027065569853,0.240454871091508,1.05969738850323,-0.323229364008879,0.0438244532968082,0.0255864297629502,-0.267886100390155,-0.171189265736432,-0.194239224888224,9.99,0
1706,750,139640,83265.0,0.0599840897820514,-2.18373421261206,0.535506480121334,0.628986223510899,-1.31489089051078,1.08796053385276,-0.243862544265264,0.38025063882246,0.887798182742881,-0.537846750445894,1.2539110748089,1.14940859309375,-0.600751770351702,-0.0747239973881254,-0.415242405754454,-0.381537964308648,0.483536074841914,-0.87335464287652,-0.202724271479602,0.899221540812756,0.186900900503928,-0.391197121037696,-0.327872633224414,-0.204768981898146,-0.24924217704001,0.898432784174595,-0.1048475041558,0.0884513773955076,533.54,0
1941,482,239097,149951.0,2.05901181325964,0.615703933319871,-2.42256137703411,0.739895243250256,0.636798559221593,-1.71849841493778,0.401346527532005,-0.425768114035428,0.455460227239644,-1.21116813382647,0.135552863143395,-0.0591945581358584,0.419211538472232,-2.62559813629542,1.03558232771511,0.794768699029267,1.69242939522099,1.2676170341847,-0.645603856796929,-0.122491810089714,0.0925313275695156,0.491914587015931,-0.0707553983486403,-0.313461756542359,0.29171099262315,-0.0948740268289717,0.0226379339982649,0.0072366865572861,1.0,0
691,1363,280143,169347.0,1.37855899734127,1.28938093711056,-5.00424678441137,1.4118498419441,0.442580635567782,-1.3265359338336,-1.41316995590712,0.248525467627175,-1.12739593417081,-3.23215317539514,2.8584658156696,-3.09691489835154,-0.792532436177748,-5.21014084572584,-0.613803263850514,-2.15529688535221,-3.26711568106648,-0.68850546268346,0.737657217477667,0.226137945500703,0.370611857232494,0.0282344454140697,-0.145640429197154,-0.0810494069107769,0.521874501959455,0.739467256056059,0.389151843520624,0.186636547522687,0.76,1
756,560,246381,153151.0,1.46408563387555,-1.04985975472994,-1.24204521568766,0.944135880010468,-0.697927983537739,-1.22437644374648,0.466543363454042,-0.30995976555108,0.74890676797775,-0.0201292384357666,-0.677382179038687,-0.178488673569483,-1.54608186416718,0.633090059633477,0.0070687492340001,-0.306807013300158,0.0786518972116503,-0.836852783852394,-0.157878517320312,0.22117645313164,-0.0810627366255446,-0.77447695799453,0.126781355650831,0.372048266824542,-0.425352486634667,0.0131609596528207,-0.116335839380366,-0.009138249924321,285.95,0
